time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
1674178200000,2838.8,2838.8,2838.8,2838.8,80,68131200.0,0.0,33328,2825.4,0
1674178260000,2839.0,2844.8,2836.8,2838.0,768,654357540.0000001,0.0,33154,2838.8,0
1674178320000,2839.0,2843.0,2839.0,2842.8,524,446607360.00000006,0.0,32996,2838.0,0
1674178380000,2842.6000000000004,2843.4,2838.2000000000003,2838.2000000000003,359,306002880.0,0.0,32965,2842.8,0
1674178440000,2838.4,2839.4,2835.0,2835.2,321,273206040.0,0.0,32895,2838.2,0
1674178500000,2835.2000000000003,2836.0,2831.8,2831.8,302,256801620.0,0.0,32851,2835.2000000000003,0
1674178560000,2831.6000000000004,2832.6000000000004,2828.6000000000004,2830.8,359,304844580.0,0.0,32829,2831.8,0
1674178620000,2831.2000000000003,2834.6,2830.4,2833.0,261,221758500.0,0.0,32793,2830.8,0
1674178680000,2833.0,2836.0,2832.0,2833.8,247,209982480.0,0.0,32789,2833.0,0
1674178740000,2833.8,2834.0,2830.8,2832.4,242,205642020.0,0.0,32751,2833.8,0
1674178800000,2833.0,2836.2000000000003,2832.4,2835.0,198,168358440.0,0.0,32749,2832.4,0
1674178860000,2835.0,2840.0,2835.0,2839.4,215,183036300.0,0.0,32687,2835.0,0
1674178920000,2839.0,2845.0,2838.4,2844.8,358,305159520.00000006,0.0,32615,2839.4,0
1674178980000,2845.0000000000005,2849.4,2844.2000000000003,2846.8,589,503108700.0,0.0,32681,2844.8,0
1674179040000,2846.8,2850.2000000000003,2845.8,2849.6000000000004,467,399032100.0,0.0,32647,2846.8,0
1674179100000,2849.0000000000005,2849.6000000000004,2846.6000000000004,2847.2000000000003,352,300799980.0,0.0,32673,2849.6000000000004,0
1674179160000,2847.2000000000003,2848.8,2845.6000000000004,2845.6000000000004,204,174230940.0,0.0,32685,2847.2000000000003,0
1674179220000,2845.6,2845.6,2842.4,2844.8,289,246607860.00000003,0.0,32658,2845.6,0
1674179280000,2844.6000000000004,2845.2000000000003,2842.8,2844.0,153,130547640.00000001,0.0,32633,2844.8,0
1674179340000,2844.2,2845.4,2842.0,2844.2,184,156970620.0,0.0,32600,2844.0,0
1674179400000,2844.0,2846.6,2844.0,2846.2,152,129739920.0,0.0,32568,2844.2,0
1674179460000,2846.2,2846.2,2843.0,2843.4,156,133113120.00000001,0.0,32573,2846.2,0
1674179520000,2843.6,2844.0,2841.4,2842.2000000000003,129,110014620.0,0.0,32547,2843.4,0
1674179580000,2842.4000000000005,2846.0000000000005,2841.6000000000004,2845.8,143,121976760.0,0.0,32517,2842.2000000000003,0
1674179640000,2845.8,2847.6000000000004,2844.2000000000003,2844.4,148,126369660.0,0.0,32509,2845.8,0
1674179700000,2844.2,2844.8,2843.0,2844.0,117,99818760.00000001,0.0,32527,2844.4,0
1674179760000,2844.4,2845.0,2842.8,2844.8,92,78492420.00000001,0.0,32541,2844.0,0
1674179820000,2844.8,2846.2000000000003,2844.6000000000004,2845.4000000000005,97,82801740.0,0.0,32525,2844.8,0
1674179880000,2845.4,2845.4,2842.2000000000003,2842.4,81,69093900.0,0.0,32533,2845.4,0
1674179940000,2842.4,2844.8,2842.0,2844.8,156,133076400.00000001,0.0,32557,2842.4,0
1674180000000,2844.8,2845.8,2844.4,2845.0,167,142535700.0,0.0,32603,2844.8,0
1674180060000,2845.0,2847.0,2845.0,2846.6,211,180156240.0,0.0,32642,2845.0,0
1674180120000,2846.6000000000004,2846.8,2844.8,2846.2000000000003,212,180983640.0,0.0,32704,2846.6000000000004,0
1674180180000,2846.0000000000005,2847.8,2844.2000000000003,2845.0000000000005,143,122102760.0,0.0,32736,2846.2000000000003,0
1674180240000,2845.0000000000005,2845.6000000000004,2844.6000000000004,2844.6000000000004,78,66577080.0,0.0,32735,2845.0000000000005,0
1674180300000,2844.8,2844.8,2839.4,2840.0,176,150032580.0,0.0,32705,2844.6,0
1674180360000,2839.6000000000004,2840.0000000000005,2836.2000000000003,2838.4,242,206043960.0,0.0,32684,2840.0000000000005,0
1674180420000,2838.4,2839.0,2837.0,2837.0,129,109834500.0,0.0,32678,2838.4,0
1674180480000,2837.0000000000005,2837.8,2834.6000000000004,2834.8,159,135291000.00000003,0.0,32654,2837.0000000000005,0
1674180540000,2834.8,2835.2000000000003,2832.8,2834.6000000000004,193,164091120.0,0.0,32608,2834.8,0
1674180600000,2834.6000000000004,2836.0000000000005,2834.2000000000003,2835.4,123,104607300.0,0.0,32610,2834.6000000000004,0
1674180660000,2835.8,2836.8,2835.4,2835.4,86,73167660.0,0.0,32602,2835.4,0
1674180720000,2835.4,2836.8,2835.4,2836.8,77,65511240.00000001,0.0,32618,2835.4,0
1674180780000,2836.8,2836.8,2835.4,2835.4,77,65508960.0,0.0,32629,2836.8,0
1674180840000,2835.4,2838.0,2835.4,2837.2000000000003,83,70642800.0,0.0,32651,2835.4,0
1674180900000,2836.8,2836.8,2836.0,2836.0,52,44246760.0,0.0,32662,2837.2,0
1674180960000,2836.0000000000005,2836.0000000000005,2834.2000000000003,2834.8,95,80795700.0,0.0,32681,2836.0000000000005,0
1674181020000,2834.8,2836.6000000000004,2834.8,2835.4,61,51893580.00000001,0.0,32685,2834.8,0
1674181080000,2835.4,2838.0,2835.4,2837.4,54,45963720.0,0.0,32690,2835.4,0
1674181140000,2837.8,2838.0,2837.0,2837.6,80,68100360.0,0.0,32692,2837.4,0
1674181200000,2837.0000000000005,2838.0000000000005,2836.6000000000004,2836.8,59,50219040.00000001,0.0,32696,2837.6000000000004,0
1674181260000,2836.8,2838.6000000000004,2836.2000000000003,2838.2000000000003,83,70644540.0,0.0,32688,2836.8,0
1674181320000,2838.2,2839.2,2837.0,2839.2,81,68967120.0,0.0,32683,2838.2,0
1674181380000,2839.2000000000003,2839.6000000000004,2838.2000000000003,2839.0000000000005,72,61322880.0,0.0,32700,2839.2000000000003,0
